0.00, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 14.0, 14.0, 19.0, 19.0, 0.0
0.39, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.40, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.41, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.42, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.44, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.45, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.46, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.47, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.48, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.50, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.51, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.52, 1, 0, 100.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.53, 1, 0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.54, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 1000.0
 
0.55, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.57, 1, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.58, 1, 0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.59, 1, 0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.60, 1, 0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.62, 2, 0, 200.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.63, 2, 0, 0.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.64, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.65, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.66, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.68, 2, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.69, 2, 0, 0.0, 0.0, 0.0, 0.0, 200.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.70, 2, 0, 0.0, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.71, 4, 0.10155487060546875, 0.0, 200.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.72, 4, 0.10155487060546875, 0.0, 400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.74, 4, 0.10155487060546875, 0.0, 0.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 1000.0, 0.0
 
0.75, 4, 0.10155487060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 400.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.76, 4, 0.10155487060546875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.77, 4, 0.10155487060546875, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.79, 4, 0.10155487060546875, 0.0, 0.0, 0.0, 0.0, 300.0, 0.0, 300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.80, 4, 0.10155487060546875, 0.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.81, 5, 0.19814133644104004, 0.0, 400.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.82, 8, 0.10458588600158691, 600.0, 600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.84, 8, 0.10458588600158691, 600.0, 200.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.85, 8, 0.10458588600158691, 0.0, 0.0, 0.0, 400.0, 0.0, 200.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.86, 8, 0.10458588600158691, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.87, 8, 0.10458588600158691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 800.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.88, 8, 0.10458588600158691, 0.0, 0.0, 0.0, 0.0, 300.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.89, 8, 0.10458588600158691, 0.0, 0.0, 200.0, 0.0, 500.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.91, 8, 0.10458588600158691, 0.0, 100.0, 600.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.92, 15, 0.10409092903137207, 1400.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 1000.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.93, 16, 0.10655903816223145, 200.0, 1400.0, 0.0, 1000.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.94, 16, 0.10655903816223145, 0.0, 0.0, 0.0, 500.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.96, 16, 0.10655903816223145, 0.0, 0.0, 0.0, 500.0, 0.0, 1000.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.97, 16, 0.10655903816223145, 0.0, 0.0, 0.0, 0.0, 0.0, 600.0, 900.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.98, 16, 0.10655903816223145, 0.0, 0.0, 0.0, 0.0, 700.0, 0.0, 1600.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
0.99, 16, 0.10655903816223145, 0.0, 0.0, 700.0, 0.0, 700.0, 0.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.01, 16, 0.10655903816223145, 0.0, 0.0, 700.0, 0.0, 900.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.02, 24, 0.10259103775024414, 400.0, 800.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 8064.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.03, 31, 0.11149811744689941, 2400.0, 2200.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 7000.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.04, 32, 0.11060190200805664, 400.0, 1600.0, 0.0, 400.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 3000.0, 0.0, 0.0, 0.0
 
1.05, 32, 0.11060190200805664, 0.0, 200.0, 0.0, 1500.0, 0.0, 400.0, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 5000.0, 0.0, 1000.0, 0.0
 
1.06, 32, 0.11060190200805664, 0.0, 0.0, 0.0, 1300.0, 0.0, 1300.0, 200.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 2000.0, 0.0
 
1.08, 32, 0.11060190200805664, 0.0, 0.0, 0.0, 0.0, 0.0, 1300.0, 1400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.09, 32, 0.11060190200805664, 0.0, 0.0, 0.0, 0.0, 0.0, 200.0, 2400.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.10, 32, 0.11060190200805664, 0.0, 0.0, 100.0, 0.0, 900.0, 0.0, 1500.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.11, 32, 0.11060190200805664, 0.0, 0.0, 900.0, 0.0, 1300.0, 0.0, 900.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.12, 41, 0.10624170303344727, 0.0, 1000.0, 1300.0, 0.0, 1000.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 8192.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.14, 50, 0.11440372467041016, 1800.0, 3200.0, 900.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 10256.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.15, 60, 0.12213492393493652, 1800.0, 2700.0, 0.0, 1100.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 16000.0, 0.0, 3000.0, 0.0, 0.0, 0.0
 
1.16, 64, 0.1241767406463623, 2000.0, 1900.0, 0.0, 1500.0, 0.0, 900.0, 0.0, 0, 0, 0, 0, 0, 0, 8000.0, 0.0, 5000.0, 0.0, 0.0, 0.0
 
1.17, 64, 0.1241767406463623, 800.0, 800.0, 0.0, 1400.0, 0.0, 1200.0, 700.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 8000.0, 0.0, 1000.0, 0.0
 
1.19, 64, 0.1241767406463623, 0.0, 0.0, 0.0, 900.0, 0.0, 1100.0, 1900.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 4000.0, 0.0, 1000.0, 1000.0
 
1.20, 64, 0.1241767406463623, 0.0, 0.0, 600.0, 0.0, 1000.0, 1200.0, 2300.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 3000.0, 3128.0
 
1.21, 64, 0.1241767406463623, 0.0, 700.0, 900.0, 0.0, 1200.0, 700.0, 2000.0, 0, 0, 0, 0, 0, 0, 64.0, 64.0, 0.0, 0.0, 0.0, 64.0
 
1.22, 69, 0.10448408126831055, 600.0, 1900.0, 1300.0, 0.0, 1100.0, 0.0, 2100.0, 0, 0, 0, 0, 0, 0, 4128.0, 0.0, 0.0, 0.0, 0.0, 0.0
 
1.24, 78, 0.1096799373626709, 2100.0, 1900.0, 1300.0, 100.0, 1200.0, 0.0, 900.0, 0, 0, 0, 0, 0, 0, 11576.0, 0.0, 2000.0, 64.0, 0.0, 0.0
 
1.25, 84, 0.12078475952148438, 800.0, 2400.0, 1200.0, 1200.0, 1200.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 10576.0, 0.0, 1000.0, 0.0, 0.0, 0.0
 
1.26, 93, 0.1290149688720703, 1900.0, 2400.0, 1100.0, 1400.0, 0.0, 1000.0, 0.0, 0, 0, 0, 0, 0, 0, 14768.0, 0.0, 4000.0, 0.0, 1000.0, 0.0
 
1.27, 104, 0.13086485862731934, 2400.0, 3600.0, 1100.0, 1100.0, 0.0, 1200.0, 100.0, 0, 0, 0, 0, 0, 0, 26152.0, 0.0, 2000.0, 0.0, 0.0, 0.0
 
1.28, 109, 0.1367480754852295, 1200.0, 3000.0, 0.0, 1400.0, 0.0, 1100.0, 1100.0, 0, 0, 0, 0, 0, 0, 25576.0, 0.0, 3000.0, 0.0, 1000.0, 1064.0
 
1.29, 119, 0.1461009979248047, 1600.0, 1900.0, 0.0, 1200.0, 700.0, 1300.0, 2300.0, 0, 0, 0, 0, 0, 0, 30000.0, 0.0, 3000.0, 64.0, 1000.0, 1064.0
 
1.31, 128, 0.15033507347106934, 1200.0, 800.0, 700.0, 1200.0, 1100.0, 1200.0, 2500.0, 0, 0, 0, 0, 0, 0, 30000.0, 128.0, 9000.0, 192.0, 2000.0, 3256.0
 
1.32, 128, 0.15033507347106934, 1000.0, 1800.0, 1000.0, 1700.0, 1100.0, 1100.0, 2400.0, 0, 0, 0, 0, 0, 0, 23448.0, 64.0, 7000.0, 0.0, 0.0, 1064.0
 
1.33, 128, 0.15033507347106934, 0.0, 1000.0, 1100.0, 1300.0, 1000.0, 1200.0, 2100.0, 0, 0, 0, 0, 0, 0, 10088.0, 0.0, 9000.0, 64.0, 1000.0, 4256.0
 
1.34, 128, 0.15033507347106934, 0.0, 800.0, 1100.0, 1100.0, 1100.0, 1200.0, 2200.0, 0, 0, 0, 0, 0, 0, 1152.0, 0.0, 13000.0, 64.0, 2000.0, 6384.0
 
1.36, 137, 0.13321375846862793, 600.0, 1200.0, 900.0, 1100.0, 800.0, 800.0, 2200.0, 0, 0, 0, 0, 0, 0, 10192.0, 0.0, 12000.0, 0.0, 2000.0, 6320.0
 
1.37, 164, 0.11874508857727051, 6600.0, 2400.0, 1000.0, 1300.0, 900.0, 1300.0, 1800.0, 0, 0, 0, 0, 0, 0, 57448.0, 0.0, 2000.0, 0.0, 3000.0, 5256.0
 
1.38, 168, 0.13240790367126465, 400.0, 6600.0, 800.0, 1100.0, 900.0, 1100.0, 1700.0, 0, 0, 0, 0, 0, 0, 46088.0, 64.0, 3000.0, 0.0, 3000.0, 4256.0
 
1.39, 169, 0.13240790367126465, 600.0, 1600.0, 1000.0, 1400.0, 1000.0, 1100.0, 2000.0, 0, 0, 0, 0, 0, 0, 38472.0, 0.0, 6000.0, 0.0, 2000.0, 1128.0
 
1.40, 171, 0.14709234237670898, 400.0, 1400.0, 1300.0, 1600.0, 1300.0, 1300.0, 2200.0, 0, 0, 0, 0, 0, 0, 28240.0, 0.0, 9000.0, 0.0, 3000.0, 3192.0
 
1.42, 171, 0.14709234237670898, 0.0, 1300.0, 1100.0, 1400.0, 1300.0, 1200.0, 2900.0, 0, 0, 0, 0, 0, 0, 14432.0, 0.0, 9000.0, 64.0, 3000.0, 2192.0
 
1.43, 179, 0.17536091804504395, 800.0, 2100.0, 1500.0, 1400.0, 1200.0, 1200.0, 2200.0, 0, 0, 0, 0, 0, 0, 12728.0, 64.0, 12000.0, 0.0, 3000.0, 4192.0
 
1.44, 202, 0.17258000373840332, 4300.0, 6500.0, 1100.0, 1000.0, 1400.0, 1300.0, 2500.0, 0, 0, 0, 0, 0, 0, 55216.0, 0.0, 9000.0, 0.0, 5000.0, 3192.0
 
1.45, 222, 0.16120386123657227, 5100.0, 5400.0, 1300.0, 1100.0, 900.0, 1200.0, 2200.0, 27, 0, 0, 0, 0, 0, 58472.0, 0.0, 8000.0, 0.0, 7000.0, 3192.0
 
1.47, 232, 0.17267298698425293, 2000.0, 3100.0, 800.0, 1000.0, 1400.0, 1300.0, 2400.0, 7, 0, 0, 0, 0, 0, 57728.0, 0.0, 5000.0, 0.0, 6000.0, 1128.0
 
1.48, 240, 0.17610526084899902, 600.0, 1400.0, 1400.0, 1300.0, 1100.0, 1000.0, 2200.0, 0, 0, 0, 0, 0, 0, 61368.0, 0.0, 8000.0, 0.0, 7000.0, 2128.0
 
1.49, 241, 0.18219494819641113, 1200.0, 2700.0, 1100.0, 1300.0, 1300.0, 1300.0, 2500.0, 0, 0, 0, 0, 0, 0, 49200.0, 0.0, 8000.0, 0.0, 7000.0, 2064.0
 
1.50, 241, 0.18219494819641113, 0.0, 1100.0, 1300.0, 1600.0, 1100.0, 1200.0, 2300.0, 0, 0, 0, 0, 0, 0, 37584.0, 128.0, 14000.0, 128.0, 10000.0, 3192.0
 
1.51, 248, 0.20450592041015625, 1400.0, 2700.0, 1200.0, 1100.0, 1100.0, 1300.0, 2200.0, 0, 0, 0, 0, 0, 0, 38648.0, 0.0, 12000.0, 0.0, 7000.0, 2192.0
 
1.53, 258, 0.167694091796875, 2000.0, 3200.0, 1200.0, 900.0, 900.0, 1100.0, 2300.0, 0, 0, 0, 0, 0, 0, 49264.0, 0.0, 13000.0, 0.0, 8000.0, 2192.0
 
1.54, 276, 0.18200278282165527, 400.0, 2300.0, 800.0, 1000.0, 1200.0, 1200.0, 2400.0, 11, 0, 0, 0, 0, 0, 63584.0, 0.0, 10000.0, 0.0, 9000.0, 3256.0
 
1.55, 281, 0.19350099563598633, 3200.0, 3500.0, 1200.0, 1200.0, 1200.0, 1100.0, 2300.0, 0, 0, 0, 0, 0, 0, 62688.0, 0.0, 10000.0, 0.0, 9000.0, 2192.0
 
1.56, 308, 0.1965792179107666, 1500.0, 6400.0, 1200.0, 900.0, 900.0, 1100.0, 2300.0, 48, 0, 0, 0, 0, 0, 60624.0, 0.0, 9000.0, 0.0, 10000.0, 4256.0
 
1.58, 320, 0.21138620376586914, 4900.0, 2600.0, 1300.0, 1000.0, 1100.0, 1000.0, 2000.0, 8, 0, 0, 0, 0, 0, 62264.0, 0.0, 6000.0, 0.0, 8000.0, 3128.0
 
1.59, 320, 0.21138620376586914, 2400.0, 3200.0, 700.0, 1300.0, 1200.0, 1200.0, 2500.0, 0, 0, 0, 0, 0, 0, 50880.0, 0.0, 7000.0, 128.0, 6000.0, 2256.0
 
1.60, 338, 0.21834993362426758, 1100.0, 3500.0, 1500.0, 1300.0, 1000.0, 1300.0, 2500.0, 12, 0, 0, 0, 0, 0, 61520.0, 0.0, 8000.0, 0.0, 6000.0, 3320.0
 
1.61, 338, 0.21834993362426758, 2500.0, 2400.0, 1000.0, 1200.0, 1000.0, 1200.0, 2300.0, 0, 0, 0, 0, 0, 0, 48456.0, 0.0, 8000.0, 0.0, 6000.0, 2256.0
 
1.63, 350, 0.19411683082580566, 400.0, 3400.0, 1200.0, 1500.0, 1600.0, 1300.0, 2600.0, 4, 0, 0, 0, 0, 0, 58072.0, 128.0, 10000.0, 64.0, 8000.0, 6384.0
 
1.64, 368, 0.2026679515838623, 2800.0, 3000.0, 1100.0, 900.0, 800.0, 1100.0, 2200.0, 20, 0, 0, 0, 0, 0, 63136.0, 0.0, 9000.0, 0.0, 8000.0, 5320.0
 
